m1_src,m2_src,Mc,eta,z,dL,Lambda1,Lambda2,chi1z,chi2z,ra,dec,theta,phi,iota,psi,tGPS,tcoal,Phicoal,LambdaTilde,deltaLambda
1.7103973235915653,1.4223120478319522,1.737424674965064,0.24788582019698033,0.2806630168523079,1.4845004138226676,66.01206462089581,237.20864986919196,-0.006102857929436392,-0.018068636240958516,3.8542013463044418,-1.1716052967408421,2.7424016235357387,3.8542013463044418,1.3892101627718323,2.38832625968373,1647558391.4529963,0.46269738639015623,6.187939751225268,130.18393121874664,20.98256933798995
1.869646384205685,1.2793384044372895,7.067186510286544,0.24121470819486418,4.267853865977277,39.578521148972165,31.92508301427295,459.55548365517484,-0.042154361865773406,0.04500619670508049,2.627898500451395,0.642027919390501,0.9287684074043956,2.627898500451395,2.053158045607772,1.87125429168708,1671795650.8160732,0.7545814425026598,5.270952130978164,142.7491304775628,43.19805392869483
2.134171705362498,1.8252249006665706,6.1310990060237325,0.24847787818100997,2.5705628731983072,21.599517854212106,7.097176249878731,39.33889534974738,-0.047464925658454254,0.04506071469375561,5.860505902197835,0.25867595073583116,1.3121203760590654,5.860505902197835,1.3198736821319554,1.4815002895570526,1670416640.0633059,0.7501096922611503,0.783278726889979,19.626794853055678,4.814360852256404
1.9989322807974266,1.3494713992671616,2.7124334250450577,0.24059474915733536,0.9043623644549142,6.000860107359932,16.546823365920627,331.15216100187166,0.046264841467792514,0.007343788812328611,5.44163990558777,-0.990831519974944,2.5616278467698406,5.44163990558777,1.7529791434585105,1.2938363903327634,1641809988.3998194,0.7480948432952114,5.785820187097063,95.41520422251139,32.13632312145929
1.8922098092954283,1.8045820126606347,2.946705714474813,0.2498595331632268,0.8318681678101604,5.415466299713137,28.36723013375425,43.04365458787594,0.03359801205122058,0.01318372121697993,0.2841172836214101,0.8437746507444045,0.7270216760504921,0.2841172836214101,1.466513054393481,1.0960019832420798,1662875198.33536,0.2259255270664445,5.465720040877738,35.20940017323332,2.1518563398991297
2.069390298490884,1.3639097697988527,2.673248498411903,0.23944431193437526,0.8357133004849197,5.446199878307607,11.008548966137125,309.4977747546341,0.019597420609369795,-0.00515544780216802,0.16566858675591264,1.0005069836036782,0.5702893431912184,0.16566858675591264,1.698893301571806,2.9202019308665768,1669821790.3926451,0.8464254892008984,3.259955657340139,81.9900170362376,29.84272817364451
1.9939841035682457,1.4619662370039115,3.1251263024759544,0.24407542152277406,1.1075876834955913,7.70278848283064,16.99365755405364,199.463787506773,-0.009104705558573012,-0.020678922830193548,2.3653890954595194,-1.0713420822571567,2.642138409052053,2.3653890954595194,1.9944221679575254,2.6094678294350344,1646273443.7937546,0.5498995915980766,3.715093130368747,70.86129449992727,21.07867977140298
1.9303777981197798,1.307535724632181,3.556049857957173,0.2407494958735539,1.58085356617381,11.939205791156969,23.548990872464447,401.8739004483342,-0.03267056799291543,-0.017133545463008402,5.092856778653887,-0.46256464803268704,2.0333609748275836,5.092856778653887,0.4580723383513412,3.0317214530663694,1658523009.2586274,0.7154512682655,2.5070079264817298,119.33476414477533,38.21352343135077
2.092859624071522,1.8226348925098568,4.040370113312582,0.24880925996238204,1.3774675948090072,10.078390318097497,9.406260569382761,39.809568522134356,-0.034356295732891395,0.017251845607703847,6.203238869840792,0.659096140430929,0.9117001863639675,6.203238869840792,1.0154806258405058,0.390491244163796,1669513155.141648,0.26447796210678415,0.3440775244436625,21.609730240923582,4.542961781708763
2.0446542329665984,1.699950408275759,3.372506673437017,0.24788153998867318,1.0796982918676614,7.4643634629589295,12.75106374296319,69.12676019164027,-0.02497571018354047,0.025237452943768002,0.9450972001333201,0.519584344098049,1.0512119826968476,0.9450972001333201,2.374272533754348,2.296087890847489,1641636671.3132315,0.7366178402606952,2.10610638371665,33.67947595783676,7.796313631455482
1.9981756167073634,1.8315116313190545,4.646087698383686,0.2495265251481464,1.7903203293474126,13.908051852839627,16.614125840292264,38.13788127658556,0.0049226664706120485,0.02915790437258485,3.7330333812446326,-0.6827873698541591,2.2535836966490557,3.7330333812446326,0.7422701066070895,2.947883485715063,1662617320.6589866,0.2330583733807828,5.0444769920494865,26.035236757766786,3.2158941540571684
2.096788865140539,1.7321718421066412,2.857393497645806,0.24773299712363817,0.7238474403429405,4.567570912013963,9.154299177942796,59.73083784799906,0.02145959227000624,0.028961814279455392,2.3932078340230807,-0.620327105204209,2.1911234319991055,2.3932078340230807,1.5959365784538333,0.5693604692535909,1649966107.2507377,0.4060759207621561,0.02910385888503852,27.68156267027823,7.109349689072468
1.453738868969061,1.2042013972500794,2.395595624115363,0.24779645909547135,1.0816669010257443,7.481145305066899,207.05489933991296,661.1008605948956,0.01601973767177313,-0.04087938969513097,6.094151893570651,-0.2620444967768376,1.8328408235717342,6.094151893570651,0.6614466270103719,0.20890418505061087,1669794844.2486749,0.5336949328333176,2.0954370955263593,376.98736007855206,51.62087665899547
1.5090375813905892,1.222418924238904,2.6443577678541392,0.24724729074054816,1.2389634206805304,8.844496642604742,161.09169699488527,599.6943226828148,-0.022006610305405717,-0.000557969529741853,5.29118924474418,-0.03095897486112431,1.6017553016560209,5.29118924474418,0.9276570290510053,2.328299187233347,1671270410.2519174,0.6587640210332218,2.5017676853495057,318.9368503261587,49.50986482422043
1.3950042781763654,1.3535491997469506,2.9057709497621356,0.24994312949192066,1.4291395462074041,10.545928584575064,270.41272771497654,325.5038891864473,0.04548652806631941,-0.04424412399833558,5.267374600027916,0.2387718956316247,1.3320244311632718,5.267374600027916,1.7209327183028336,1.804760512050869,1670423190.6253407,0.8261339617053961,3.3765561565224718,296.8253590144376,6.636391515540885
1.5751036952973427,1.3714077904234157,4.278219222363306,0.24880521894409607,2.345331845937855,19.329964119426435,120.86171916234306,299.3433416033154,0.023789691669576854,0.0049528882323735535,2.9448859751993313,-0.26527299193942966,1.8360693187343262,2.9448859751993313,2.840663129696451,2.6446831006442695,1655559009.644829,0.3159746930785474,5.779623293771278,193.29197923809738,21.733522211508497
2.18235186160636,2.009938541152784,3.4174870117579994,0.24957715721689183,0.8747036011757602,5.759865287516225,4.553182785734082,15.524591502889265,0.005435405251140071,-0.0058469498626623,2.6063878022195657,-0.07500086288672136,1.645797189681618,2.6063878022195657,2.0517730246977037,0.43910787158393677,1667823075.5266445,0.6498147698854282,2.1761560630007115,9.372109428195262,1.8505230675814393
2.0574545153480415,1.5372717767635535,3.950502004275977,0.24476495733014905,1.5570364214219654,11.718549038991108,11.824032922357947,142.6328869060567,0.011172074623435224,0.038770418275829985,1.7178672972340057,0.5177679389001244,1.0530283878947722,1.7178672972340057,1.487431370560303,2.498405944579134,1667269896.9002354,0.22975482370000633,2.1799712604332906,51.74464454459097,15.84139763509068
2.0922895953385985,1.1077333708106374,3.5971188759430084,0.22633454478772472,1.7412660580191177,13.4426351326032,9.44361464195042,1057.6948457049407,-0.00803999375722101,-0.01490849874479213,0.35421769224205724,-1.1853576494521967,2.7561539762470932,0.35421769224205724,1.3005628582021023,0.6334309074249922,1650653940.8050876,0.38890902584550524,4.6338570061497775,163.34455823127723,69.83446869248561
1.8020623398618905,1.6681421347951373,2.138997059905009,0.24962767509351283,0.41735775085971044,2.355267865270212,43.46492138619198,79.70288419989913,-0.025226901049884256,-0.038293298357239415,5.433210929275169,-0.5179799778476033,2.0887763046425,5.433210929275169,2.076273081797721,0.5141403078232082,1666775514.6897824,0.4920721369342292,2.841369121841843,59.6192867381561,5.0075809378217855
1.984127607673229,1.5643172410683697,4.256631660796137,0.24650078838975548,1.779310215903807,13.803370098568367,17.883215029785035,126.63173769341319,-0.014402732134873843,-0.03570083179471642,5.107607676757562,0.4408398514660077,1.1299564753288889,5.107607676757562,2.376456200422863,0.5160562240160729,1641733488.228027,0.860251992265674,1.411233723418167,54.67843724137783,13.794014921677292
1.6591205468199952,1.3470670035038521,2.3452935799943386,0.2473061953302346,0.8040150035811243,5.1939376764362555,83.0371741150711,334.48838489868626,0.02578461104643691,0.02615106317174723,6.281411396119178,0.9114840108901604,0.6593123159047362,6.281411396119178,0.8367754729101242,2.559061956878871,1659418702.605311,0.11065582711701775,2.8427613201523805,173.58073776928836,29.672353282784307
1.7417330114698957,1.2333351450732717,1.8988643990081617,0.24269948314201623,0.4926422203755835,2.8683215934970594,57.28697101494938,572.2768527154838,-0.048560651137024416,0.011821806331626106,6.262053931296697,0.02335700790864026,1.5474393188862563,6.262053931296697,0.2504364038611914,2.0897787017275307,1647836649.4562466,0.6920937804068622,0.885030760863454,200.82218360638905,53.05340269449963
1.6478639878829937,1.4755544145851915,6.3813832657806016,0.24923915096675864,3.702349519121245,33.446072744736426,86.45421781028627,187.35784912057412,-0.03839273594930838,-0.039887732387720976,3.4898803317841263,0.06427120985400414,1.5065251169408924,3.4898803317841263,1.5193933284282752,1.64325849580149,1644375832.2888033,0.52667050294493,1.1082721219935863,129.22385832897703,12.961011553423132
2.148868450986196,1.317183267207791,7.456632952709386,0.235605789126971,4.1214879196585725,37.98004949621098,6.295188360036737,383.64894501262836,-0.045399735797824727,-0.04158931938850026,4.831690428468192,-0.9037557277058852,2.4745520545007818,4.831690428468192,2.287153265850197,1.1272992128064643,1642996662.9231994,0.5203579297466526,3.131337067248514,82.93978680052405,33.84244447960125
1.9036371116998696,1.4595226109734234,4.996049204365456,0.24564051759511502,2.449047785239831,20.3706896696091,26.988673744973404,201.669296312115,-0.045927119768102986,0.020096913145912,5.9361381527240695,-0.10537014325296035,1.676166470047857,5.9361381527240695,2.0436013239558375,2.7558067747434545,1662581540.186329,0.8177986934175198,2.6321862291305793,83.30485744381,20.83478696763835
1.6770893157173556,1.4123239390273554,2.822722859442789,0.24816384059523527,1.1083811940996253,7.7095932520364165,76.54887991467442,248.32984997043394,0.03554605840110073,-0.04272369936358065,5.3384920013877855,0.06528088981220326,1.5055154369826933,5.3384920013877855,2.8695299066107767,1.2329026664162086,1651310880.0542593,0.013190151928893857,5.748146323924556,142.3822235339851,21.083871595106928
1.8820201694506322,1.1270484543104857,2.0197952134285044,0.2342624476927409,0.6034434223714841,3.661147514305969,30.063244680635133,958.5380735207333,0.020365785938002368,0.03218600592903563,1.554133958631621,-0.5410764717251384,2.111872798520035,1.554133958631621,0.5941982632111398,2.5654227999694497,1663482082.7559912,0.2692821841197413,2.2769880223411505,211.94838056416344,75.59724405781076
1.8180067448170698,1.5044921970764678,4.301208180449621,0.247773997223479,1.990144494597828,15.828854134254328,40.62487998687132,164.56437881321457,-0.002582617091267482,0.02062422271564962,2.830852291216311,-0.47970054311191435,2.050496869906811,2.830852291216311,2.4410582940225227,1.3795830026990237,1642629942.3512805,0.26428594355767515,3.6479441919866376,86.57864532363138,15.647669446361931
2.1809853409825966,1.2970133547167515,3.4833283243636104,0.23385053337439357,1.3949804769099428,10.236431351610118,4.623826966362639,424.2383176387836,-0.04021658393489985,-0.041865121935810025,0.8115325395637817,-0.24796496103941323,1.8187612878343098,0.8115325395637817,1.417159676475661,1.1842058502928858,1650533455.1790147,0.9905814240314812,3.972633684110357,84.24467152771898,35.84762843272549
2.1706015636630296,2.146141888766085,3.1485561786700313,0.24999197345044177,0.6757127295560154,4.200005293915658,5.179625706228016,6.432939151047446,-0.0008384124883167657,-0.04151622859148081,5.994479396771595,-1.2864941046017448,2.8572904313966414,5.994479396771595,2.039678696071181,1.4535514156241356,1657623227.4440098,0.27279692019225404,0.08227489724131884,5.795571467379914,0.22661066385767234
2.161125561398399,1.3800761361478142,3.7615763557958393,0.2378382599749508,1.5144915867782462,11.326135498853269,5.66677990894873,288.1524448285695,-0.0026528229219434304,0.048663957850117553,3.808707556766726,-0.36381453065259617,1.9346108574474927,3.808707556766726,1.462227158519125,0.9468065154285779,1665567782.2078037,0.47541537708950904,4.169128266619951,68.21588321488848,27.393126355742048
2.1176715669075135,1.653126421296153,2.212311960765549,0.24620572042845099,0.36029849346456166,1.9817178899315662,8.045052619522663,84.64555518554053,-0.032679813008998485,-0.01257292042438797,1.4366051161316769,-0.615178106761403,2.1859744335562996,1.4366051161316769,1.2631243294668768,2.348684136516529,1650642937.148719,0.2612031996614466,1.1186329711855338,33.35635793579267,10.068512330825957
1.5117549972653717,1.4346892766543624,5.30476661410404,0.24982897246645758,3.1379226571183962,27.4564148474829,159.03392984262138,225.42486499548022,-0.006614835076202696,-0.012935785293310909,4.220419871081352,-0.3522444271538663,1.9230407539487628,4.220419871081352,0.8506647221135496,1.5793426843243275,1660355405.4622416,0.9818070360769898,6.038582897890501,189.83545379978347,8.427986419298069
1.416849224136901,1.1171935418299874,2.1974412112212747,0.24650411479063553,1.0091336207460389,6.867766561460773,243.07043481886276,1011.0179081955787,-0.010149526560262655,0.03127995672575026,3.8838142783978213,-0.8640454173534939,2.4348417441483905,3.8838142783978213,2.1983390777624097,0.7295176971435274,1668579960.745824,0.4340451206831133,0.9340754667435982,507.17304540816366,82.68370213092395
2.132637641465461,1.141032089470306,3.93660894566676,0.22706238904319612,1.9268488195951232,15.216276550187544,7.183322735519932,893.8748219159763,0.011585009805221647,0.04472485773838587,2.2504027275234484,0.896352788198483,0.6744435385964136,2.2504027275234484,2.931484401064541,2.826096870755557,1660038290.0819762,0.3014411398429799,2.6051602022038463,140.28801907790017,60.72660852407745
1.7780636535025462,1.5763010100743353,3.093748356360957,0.249095515813183,1.123514180513884,7.839586600735267,48.45405027790483,120.23270823871673,0.013509365086764383,0.048600106382287095,0.7135033948274002,0.18829561390080363,1.382500712894093,0.7135033948274002,2.3836164175605856,1.206029840843694,1647929955.6944494,0.7749838524681777,0.5362677804443896,78.33900038005474,9.554485145204309
2.175281905024007,1.6591671888088095,4.24298480982973,0.24547074741628314,1.5702102637228434,11.840514109528247,4.929924762360697,83.023102336929,-0.04546959902279555,0.02533781852589416,4.2196188352443205,0.366344218756129,1.2044521080387676,4.2196188352443205,0.6434389667251363,1.7076216753134197,1641334829.2746935,0.23351072588939525,6.263545652304099,29.55432221546264,10.207619447419237
2.1719060250574427,1.1572636360175688,3.596546047532105,0.22677829218659534,1.6314117438469062,12.409866358019134,5.110596972008369,824.8654502591639,-0.012538738537352878,-0.012374041446908422,3.2691897015311047,0.6166954332068422,0.9541008935880544,3.2691897015311047,0.726083982525309,2.8477661244902523,1668077832.6300447,0.6064652937193434,3.155384310252164,126.69524367808069,56.05880361207457
2.048865731808861,1.409959144660315,2.711958919889804,0.24146983184493706,0.8392332306224276,5.474365961605018,12.433277026823879,251.18649156024327,0.012585991571423635,-0.041649928330133125,4.852619571417937,-0.0031156071824203213,1.5739119339773169,4.852619571417937,1.3747160707834694,1.9611015020550129,1641235807.8176754,0.08429117967963046,3.7409143929401627,74.49306634351552,25.48037636243854
2.110331560853078,1.4275373580716497,7.911546334160586,0.24068814546328132,4.255896659468198,39.44765805809654,8.39098604712496,231.9972775602438,0.0003136258580087731,0.027714691592743687,3.268283667517969,-0.9722568784802217,2.5430532052751182,3.268283667517969,1.3683832552364397,0.36724602590843713,1668223384.1742887,0.2957019971918459,0.4214539371843313,64.34395119217257,23.613839541327184
1.528372787342189,1.3664824724324864,4.1551757147244945,0.24921814172703993,2.303807598679643,18.915487732928803,147.89224020339336,305.89731279378503,0.03564898411883223,0.005840424973580505,5.3544142818517075,0.07428137546604563,1.496514951328851,5.3544142818517075,1.2344150487061158,2.9525696951517877,1657289479.627062,0.39939890837550945,4.712140608577605,214.82628169268423,19.36214808796089
2.0467824952136224,1.2611773210261332,6.3018272219315,0.23589970404003574,3.531790545177089,31.62108344797278,12.589048956604508,499.18446459060175,0.015869363161894495,-0.007577799075302372,3.4677329403197805,0.17456750908504515,1.3962288177098514,3.4677329403197805,2.2774040377594607,1.9720030081283184,1670258792.3894541,0.9181670247136346,1.3188757384330012,113.12568801085162,43.06898149956987
1.6444546348107951,1.4525358698212576,5.377405450189413,0.2490399471492107,2.9982643064620467,25.997952964730022,87.72671002240439,208.20671557794233,-0.03370655729185704,0.0406354385094736,3.52447722099026,0.5130983282609403,1.0576979985339563,3.52447722099026,0.5937939609288443,1.052137018652676,1665822660.994929,0.43347813337849544,5.642641516463496,137.68968590700783,15.333150068893351
2.196412159856976,1.288539362711375,4.006464263074555,0.23303333312166752,1.754949889963339,13.572208704429277,3.8204449390339654,440.5100052682142,-0.04294312525995702,-0.038880251769384866,5.5081770357089646,-0.13711009678886188,1.7079064235837584,5.5081770357089646,1.7339785277085982,0.43753612032952127,1672120289.6169295,0.5222623738597537,1.28893037499665,84.14236186603914,36.49137366366789
1.7193713727184543,1.3692560450166555,5.710397825640199,0.2467875882016859,3.2806217580635018,28.95682958124172,63.32175798090577,302.18615305536446,0.014241927820631564,-0.0007374895709140877,2.53515761668444,-0.8402941087339073,2.411090435528804,2.53515761668444,1.8067012527253385,2.4945037013768068,1651653567.3129401,0.9903372044205708,1.198126284733515,146.31500664670799,28.162965562140503
2.1413544412397405,1.8476662585347299,2.724464991701288,0.24864487183230313,0.5742265688059596,3.4480075458647224,6.684897892946931,35.155189780968136,-0.04734886894583782,-0.04886463552325809,0.8420425143393815,-0.4472062195799382,2.018002546374835,0.8420425143393815,1.5329518833954883,1.948016014716195,1664823552.9478958,0.8380670881102995,0.22964833600544388,17.915910571494603,4.31199287311101
1.9472060292261548,1.8742456055436332,3.1031136644905053,0.24990887071382725,0.8659513356921698,5.689139630097565,21.66308152404665,31.29591410674241,0.008577558127346327,-0.0031339358005873716,0.18084688891327733,-0.27737861663642205,1.8481749434313186,0.18084688891327733,2.7046934579039963,1.6759174475288006,1653273238.1225169,0.7878524990142258,2.9660840935202994,26.21475280001759,1.466474262051869
1.734121352190988,1.3643418787920303,1.887934226822514,0.2464393202528571,0.4119343754170682,2.319175730123418,59.19255394196411,308.8786592543982,0.04402302414249576,-0.04436967243181627,4.744667309752398,0.2961442523640212,1.2746520744308754,4.744667309752398,2.3015529529242347,2.8082463720112925,1655738036.8154984,0.39372157775811417,3.549001509406338,144.04347315954118,29.190094759606026
1.9100490963047814,1.2080966269311746,2.831639770197919,0.2373304086920536,1.1524326116803518,8.089143955454832,26.18538806417419,647.4799855364123,0.007547417787587898,-0.03811820837319281,3.89751985896725,0.1420336822015964,1.4287626445933002,3.89751985896725,1.0746191133708975,2.477451205424384,1660406446.7600765,0.574180233787324,0.4128595578109848,162.82714517452345,55.93834554743211
1.7841181870720484,1.50911247716874,3.263050067603374,0.24825667190293357,1.2859200114858558,9.259531085007922,47.093675770144856,161.03486198709655,-0.011183007379347812,-0.038247375322289515,4.423863654003452,-0.29193568674929327,1.8627320135441898,4.423863654003452,2.5578444326721383,0.4765006879025265,1668190985.175646,0.9196869026957705,4.872783726530092,90.98190798973526,14.56231325885012
2.201310384062101,1.8033607081699508,3.5291076854491963,0.24753133242000594,1.036666639982049,7.099384683624316,3.5256703017720206,43.24859644203013,0.014328821844235312,0.01492103021160636,1.3380932905486083,1.3380234436630452,0.2327728831318514,1.3380932905486083,1.3629999141312181,0.9793037581483137,1671682299.096408,0.43904826657641477,2.8480977463973627,17.782221281076552,5.861091583772062
1.804722120922368,1.255825847861559,4.638328312983522,0.24195877542511868,2.550728520025699,21.39826633701839,43.01969609824061,513.5576375196732,-0.004174710950848336,0.024604487926542323,0.8568472517251914,0.21316021191461587,1.3576361148802807,0.8568472517251914,2.1051695938454538,0.7806516561379725,1664857867.2025893,0.23631019010983548,3.294841235466997,169.43633339203157,48.0110448183355
1.6959819488879155,1.6765765452610144,3.257034693845155,0.24999172312516638,1.2187456339162948,8.666887884021508,70.33685028147488,76.73230455858858,0.004561678931593496,0.008336876509715964,0.0913868296222751,-0.5533572507718949,2.1241535775667915,0.0913868296222751,1.7940551869172856,2.3371762074116846,1653774006.2924082,0.5996491165247352,2.769394015514389,73.4829161565961,0.8777291973209229
2.0759671907835764,1.2004360129754836,2.8066821279894762,0.23214793099829026,1.0574865119826193,7.275524842558956,10.608767266200006,674.206075457631,0.04414648087765252,0.04621725484745419,2.202806598373569,-0.9213769585137901,2.4921732853086866,2.202806598373569,2.0071223116191885,0.1053452506229037,1653887537.6688063,0.9172673458839632,2.5180685757521664,129.75928948598474,52.52829691549938
2.0291689660401167,1.9240119169620122,4.509943029871969,0.24982310179892672,1.622073199626496,12.322703832005319,13.953016342878563,24.37376594212743,-0.011389736219922578,-0.012512942047629594,3.706562142490399,-0.7674213996768131,2.3382177264717097,3.706562142490399,1.8636176165140974,1.7903612473483304,1663887340.5737646,0.972608306197804,3.5163239069809102,18.76181773383383,1.627636770786558
1.8753423445926591,1.4568274761178739,2.4820567019067243,0.24605626668988081,0.7276824184249822,4.597138801827117,31.146606276061522,204.14255642600065,0.04611905638239143,-0.02142879137181393,2.464542020999325,-0.5329594327988474,2.103755759593744,2.464542020999325,1.1173214879733464,2.395334605788682,1648113924.4143436,0.9100811855126008,0.9754032323147984,88.3519623508716,20.75609560339583
1.8814251883893816,1.307478383424823,4.654525589503643,0.24190157583070002,2.420194598960174,20.08039625799313,30.163444787748528,401.983300354753,0.040535064195606374,0.03685991281894603,2.7487360023190295,-0.7459056347431687,2.3167019615380653,2.7487360023190295,1.9886027782557019,2.754440483370689,1644056674.595086,0.8226020011461547,1.143088156490538,129.50648410576645,38.52829325947531
1.499888690675827,1.1453572164798254,1.7393089114892792,0.2455092642595042,0.5271086605012457,3.110347765218735,168.1796676523522,874.6761921890801,-0.030420886521070358,-0.027640416148054736,5.680996624601796,-0.6775241583747929,2.2483204851696894,5.680996624601796,1.4375934926336265,1.0746815086930446,1651777221.7177796,0.42544090109214533,5.414758751890767,397.13519081008945,74.98275290641232
1.757294079643947,1.4265840001838073,8.619008058269324,0.2473027449551893,5.259843787711966,50.589498387568554,53.36971100854358,232.92853885893152,-0.043063869912483455,0.04632225394406113,2.188153633545766,-0.44428196419298516,2.0150782909878817,2.188153633545766,1.6187138574500741,2.58005591506455,1649646404.2896821,0.6956791755506418,5.944618770573466,117.84706429182741,21.839610260415185
2.000312487943073,1.8537051317852384,5.51805050172336,0.24963823700460452,2.2921931801886894,18.799788789767472,16.423473536010533,34.14475236842577,-0.03992219986225734,-0.04878455253101837,3.2294912063336643,-0.7118726972604703,2.282669024055367,3.2294912063336643,1.2373067557369042,0.34755985207235746,1649933191.9083076,0.024068262725443604,2.345571611082201,24.317167579283208,2.666985117260804
2.0011492594408113,1.1184518733454447,2.418384666758802,0.22998454113506045,0.8724366114859057,5.741528776592069,16.347447192071847,1004.3529320282372,-0.04817781743484503,0.04698788267076391,4.923837095582167,0.9165895030812392,0.6542068237136573,4.923837095582167,0.5081225884295277,2.6592083013274066,1647950455.7468007,0.012902598261340296,1.7011389522927165,181.3811875637227,72.28656397537137
2.064508898262966,1.6696391187729078,1.853333163060887,0.24720446621393416,0.1479637662017008,0.7260018170276261,11.351173021553942,79.20432954773317,-0.04055570392440716,-0.04568400880494239,2.4915517835491174,-0.9964221981922718,2.5672185249871684,2.4915517835491174,1.0869988342372048,0.40051744499814573,1641894305.679957,0.7266611998734248,4.0463684679097485,35.31731023950646,9.15059679458799
2.1158652517447765,1.3519480623659161,5.102938846501535,0.23786831419077054,2.483073967213539,20.713772734530092,8.127816490968975,327.7809503633364,0.01830067734163568,0.039114311369807114,3.9086860146636067,0.04904243593160862,1.521753890863288,3.9086860146636067,2.1774473163017802,1.2481148333890433,1641128434.713714,0.8381443997233456,2.568152538385786,79.19731636602471,30.6529113077884
1.8176735826212096,1.66880410456206,4.638677204053851,0.24954419660061605,2.059981333107023,16.508947661868095,40.68441962901577,79.4812233852323,-0.0428811351539771,0.002770110908629983,5.418390984242445,-0.18017967842557248,1.750976005220469,5.418390984242445,2.7865559485727056,2.5047772638742325,1671797370.4971886,0.7745396536880619,0.15950717688791416,57.75815999027018,5.341049199752069
1.6578737995485762,1.2939607213029891,3.988560001468261,0.24620028239692027,2.1329321847070437,17.22388502401966,83.38618921948576,430.1897479012725,-0.018102436970623872,0.04929647961193004,5.966014031429695,1.3045192427430337,0.2662770840518629,5.966014031429695,2.0662967077883723,0.47097948840398923,1654090431.144249,0.2720009036266008,0.981135705449177,199.78645111443706,39.39280225212336
